osm_id,osm_type,name,category,subcategory,latitude,longitude,alamat,phone,website,opening_hours,cuisine,brand,is_minimarket_brand,tipe_fasilitas,name_lower
11259282178,node,Indomaret,shop,convenience,-6.2461322,106.8859734,,,,,,Indomaret,True,minimarket,indomaret
11262072410,node,Indomaret,shop,convenience,-6.1853217,106.7806347,,,,,,Indomaret,True,minimarket,indomaret
11265903786,node,Planet Ban RC Veteran Bintaro,shop,supermarket,-6.260034,106.7675551,"Jalan RC. Veteran Raya No.No.10, RT.10/RW.10, Bintaro, Kec. Pesanggrahan, South Jakarta, 12330",,,,,,False,minimarket,planet ban rc veteran bintaro
11266103699,node,Savart Experience Store,shop,supermarket,-6.263918,106.7663886,"Jalan RC. Veteran No.Bintaro, Kec. Pesanggrahan, Jakarta Selatan, DKI Jakarta, 12330",,,,,,False,minimarket,savart experience store
11273520517,node,FamilyMart,shop,convenience,-6.2302624,106.8209622,,,https://familymart.co.id,Mo-Fr 07:00-19:00,,FamilyMart,False,minimarket,familymart
11330680292,node,Indomaret,shop,convenience,-6.2367859,106.747982,,,,,,,True,minimarket,indomaret
11332174145,node,Warung Bu Rinto,shop,convenience,-6.3179639,106.8773001,"Gang Musholla No.41, DKI Jakarta, 13740",,,,,,False,minimarket,warung bu rinto
11332174160,node,Warung Bu Warung,shop,convenience,-6.3172156,106.8772692,"DKI Jakarta, 13740",,,,,,False,minimarket,warung bu warung
11332196085,node,Indomaret,shop,convenience,-6.317179,106.8787869,,,,,,Indomaret,True,minimarket,indomaret
11332196092,node,Alfamart,shop,convenience,-6.3168276,106.879124,,,,,,Alfamart,True,minimarket,alfamart
11332949539,node,Toko Wisnu Jaya,shop,convenience,-6.3176855,106.8783527,,,,,,,False,minimarket,toko wisnu jaya
11332949544,node,Kios Unggas Ciracas,shop,convenience,-6.3181027,106.8782145,,,,,,,False,minimarket,kios unggas ciracas
11332949548,node,Indomaret,shop,convenience,-6.3190596,106.8777938,,,,,,Indomaret,True,minimarket,indomaret
11332980970,node,Toko Sembako Banyuwangi,shop,convenience,-6.3171422,106.8789499,,,,,,,False,minimarket,toko sembako banyuwangi
11345606530,node,Super Indo,shop,supermarket,-6.174444,106.7883949,,,,,,Super Indo,False,minimarket,super indo
11347576231,node,FamilyMart,shop,convenience,-6.1761624,106.7881727,,,,,,FamilyMart,False,minimarket,familymart
11357423054,node,Lawson,shop,convenience,-6.2301419,106.8216207,,+62 1500-905,,,,Lawson,True,minimarket,lawson
11439274538,node,Daily Foodhall Senayan Residence,shop,supermarket,-6.2220908,106.7939588,,,,,,,False,minimarket,daily foodhall senayan residence
11442867000,node,Daily Foodhall,shop,supermarket,-6.294532,106.7849134,,,,,,,False,minimarket,daily foodhall
11477331710,node,Pojok Halal,shop,general,-6.2992462,106.8046247,,,,,,,False,minimarket,pojok halal
11502801569,node,Alfamidi,shop,supermarket,-6.2466865,106.8150687,,,,,,,True,minimarket,alfamidi
11502963870,node,Alfamart,shop,convenience,-6.2430142,106.7486373,,,,,,,True,minimarket,alfamart
11503125069,node,Indomaret,shop,convenience,-6.2431478,106.7486381,,,,,,,True,minimarket,indomaret
11507266870,node,Indomaret,shop,convenience,-6.2678985,106.7657562,,,,,,,True,minimarket,indomaret
11512960258,node,Alfamart,shop,convenience,-6.1502984,106.9559398,,,,,,Alfamart,True,minimarket,alfamart
11559678584,node,FamilyMart,shop,convenience,-6.1379532,106.8146453,,,,,,FamilyMart,False,minimarket,familymart
11565837143,node,Lawson,shop,convenience,-6.1871551,106.8305065,,,,,,Lawson,True,minimarket,lawson
11565848429,node,Alfamart,shop,convenience,-6.1833565,106.8120822,,,,,,Alfamart,True,minimarket,alfamart
11565901994,node,Indomaret,shop,convenience,-6.1863265,106.8326446,,,,,,Indomaret,True,minimarket,indomaret
11575592949,node,Pintu Masuk Utama Pusat Grosir Metro Tanah Abang,shop,mall,-6.1873357,106.8163688,,,,,,,False,minimarket,pintu masuk utama pusat grosir metro tanah abang
11587463094,node,SiBersih Shoes Care - Kuningan,shop,supermarket,-6.2209967,106.824495,"Jalan Blumbang No.6-8, South Jakarta, 12940",+6282117899199,,Mo-Su 09:00-22:00,,SiBersih,False,minimarket,sibersih shoes care - kuningan
11647011917,node,Indomaret,shop,convenience,-6.2549204,106.790419,"Jalan Radio Dalam No.9, Gandaria Utara, Kby. Baru, South Jakarta, 12140",,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
11704119335,node,Alfamart,shop,convenience,-6.3226778,106.8471681,,,,,,,True,minimarket,alfamart
11775381144,node,Alfamidi Bangka Raya,shop,supermarket,-6.2466457,106.8150661,,,,,,,True,minimarket,alfamidi bangka raya
11775535719,node,Indomaret,shop,convenience,-6.2160005,106.8231353,,,,,,Indomaret,True,minimarket,indomaret
11778237963,node,Afamart  Komplek Bea Cukai,shop,department_store,-6.1556262,106.9232047,,,,,,,False,minimarket,afamart  komplek bea cukai
11780132805,node,Warung Dewi,shop,supermarket,-6.2988723,106.8798447,,,,24/7,,,False,minimarket,warung dewi
11780132806,node,Warung Madura,shop,supermarket,-6.2986505,106.8799041,,,,,,,False,minimarket,warung madura
11780132808,node,Warung Jemis,shop,supermarket,-6.2988307,106.8798786,,,,,,,False,minimarket,warung jemis
11780214539,node,Pondok Kelapa Town Square,shop,mall,-6.239982,106.9350951,,,,,,,False,minimarket,pondok kelapa town square
11780233867,node,Indomaret,shop,convenience,-6.1690377,106.8528256,,,,,,Indomaret,True,minimarket,indomaret
11780233868,node,Alfamart,shop,convenience,-6.1690389,106.8529114,,,,,,Alfamart,True,minimarket,alfamart
11780289321,node,Indomart,shop,convenience,-6.2322013,106.9302428,,,,,,,False,minimarket,indomart
11780298569,node,Alfamart,shop,convenience,-6.1718747,106.852963,,,,,,Alfamart,True,minimarket,alfamart
11780312467,node,Alfamart,shop,convenience,-6.2427036,106.9341439,,,,,,Alfamart,True,minimarket,alfamart
11782060855,node,Lawson,shop,convenience,-6.2858172,106.8294649,,,,,,Lawson,True,minimarket,lawson
11782065217,node,Alfamart,shop,convenience,-6.2855867,106.8292853,,,,,,Alfamart,True,minimarket,alfamart
11818172306,node,Lawson,shop,convenience,-6.1692837,106.7894682,,,,,,Lawson,True,minimarket,lawson
11826808512,node,Indomaret,shop,convenience,-6.1639207,106.7721742,,,,,,Indomaret,True,minimarket,indomaret
11826859137,node,Alfamart,shop,convenience,-6.1646571,106.7714118,,,,,,Alfamart,True,minimarket,alfamart
11945113650,node,Travoy Hub,shop,mall,-6.2928884,106.8807575,"Jalan Taman Mini I No.1, Jakarta Timur, 13650",,,Mo-Su 10:00-22:00,,,False,minimarket,travoy hub
12032748389,node,FamilyMart,shop,convenience,-6.2259068,106.8580083,,,,,,FamilyMart,False,minimarket,familymart
12035123078,node,Alfamart,shop,convenience,-6.1972883,106.8561312,,,,,,Alfamart,True,minimarket,alfamart
12056652058,node,Indomaret,shop,convenience,-6.2094972,106.818346,,,,,,Indomaret,True,minimarket,indomaret
12056652059,node,Alfamart,shop,convenience,-6.2094972,106.8187981,,,,,,Alfamart,True,minimarket,alfamart
12056652060,node,Daily Foodhall,shop,supermarket,-6.2101458,106.818866,,,,,,,False,minimarket,daily foodhall
12056666759,node,Lawson,shop,convenience,-6.2098318,106.8198795,,,,,,Lawson,True,minimarket,lawson
12101697387,node,Hero,shop,convenience,-6.1849366,106.825119,,,,,,,True,minimarket,hero
12110035607,node,Toko Warung Bu Nani,shop,convenience,-6.2582604,106.7874049,,,,Mo-Su 09:00-22:00,,,False,minimarket,toko warung bu nani
12124292316,node,Agora Mall,shop,mall,-6.1983726,106.821393,,,https://thamrinnine.com/en/#tar-building-features-02,,,,False,minimarket,agora mall
12145091073,node,Indomaret,shop,convenience,-6.3349739,106.806687,,,,,,Indomaret,True,minimarket,indomaret
12145091676,node,Alfamidi,shop,convenience,-6.2837488,106.8553123,,,,,,,True,minimarket,alfamidi
12145093665,node,Alfamidi,shop,convenience,-6.3296124,106.8087877,,,,,,,True,minimarket,alfamidi
12145093667,node,Alfamart,shop,convenience,-6.330918,106.8083595,,,,,,,True,minimarket,alfamart
12145093668,node,Indomaret,shop,convenience,-6.2800331,106.855007,,,,,,,True,minimarket,indomaret
12145094797,node,Alfamart,shop,convenience,-6.2766821,106.855332,,,,,,,True,minimarket,alfamart
12145097102,node,Alfamart,shop,convenience,-6.2870264,106.8555104,,,,,,,True,minimarket,alfamart
12145097286,node,Indomaret,shop,convenience,-6.2723449,106.8576218,,,,,,,True,minimarket,indomaret
12145097287,node,Alfamidi,shop,convenience,-6.2653746,106.8614743,,,,,,,True,minimarket,alfamidi
12145098783,node,Alfamart,shop,convenience,-6.2684367,106.859559,,,,,,,True,minimarket,alfamart
12145101615,node,Indomaret,shop,convenience,-6.3441501,106.8016654,,,,,,Indomaret,True,minimarket,indomaret
12145101616,node,Alfamart,shop,convenience,-6.3440936,106.8021641,,,,,,Alfamart,True,minimarket,alfamart
12145101618,node,Indomaret,shop,convenience,-6.2906357,106.8557119,,,,,,,True,minimarket,indomaret
12145103299,node,Indomaret,shop,convenience,-6.2653944,106.8614476,,,,,,,True,minimarket,indomaret
12145103300,node,Alfamart,shop,convenience,-6.2611428,106.8640539,,,,,,,True,minimarket,alfamart
12145103734,node,Indomaret,shop,convenience,-6.3273917,106.8163552,,,,,,,True,minimarket,indomaret
12145103736,node,Lawson,shop,convenience,-6.3038552,106.8509947,,,,,,,True,minimarket,lawson
12145105610,node,Indomaret,shop,convenience,-6.1573893,106.7005974,,,,,,,True,minimarket,indomaret
12145105611,node,Indomaret,shop,convenience,-6.3070614,106.8137248,,,,,,,True,minimarket,indomaret
12145105722,node,Alfamidi,shop,convenience,-6.3270312,106.811919,,,,,,Alfamidi,True,minimarket,alfamidi
12145105724,node,Alfamart,shop,convenience,-6.3000772,106.8147019,,,,,,,True,minimarket,alfamart
12145105820,node,Indomaret,shop,convenience,-6.2970337,106.8153899,,,,,,,True,minimarket,indomaret
12145105994,node,Indomaret,shop,convenience,-6.2723984,106.8627928,,,,,,,True,minimarket,indomaret
12145107202,node,Indomaret,shop,convenience,-6.3205627,106.8107829,,,,,,,True,minimarket,indomaret
12145107203,node,Indomaret,shop,convenience,-6.3075464,106.8038836,,,,,,,True,minimarket,indomaret
12145107303,node,Alfamart,shop,convenience,-6.2844691,106.8553523,,,,,,,True,minimarket,alfamart
12145108672,node,Alfamart,shop,convenience,-6.2909762,106.8554646,,,,,,,True,minimarket,alfamart
12145108673,node,Alfamidi,shop,convenience,-6.2760319,106.8558016,,,,,,,True,minimarket,alfamidi
12145108873,node,Alfamart,shop,convenience,-6.285186,106.8551609,,,,,,,True,minimarket,alfamart
12145110179,node,Alfamart,shop,convenience,-6.3270547,106.8144758,,,,,,,True,minimarket,alfamart
12145110180,node,Alfamart,shop,convenience,-6.2822173,106.8552958,,,,,,,True,minimarket,alfamart
12145110261,node,Indomaret,shop,convenience,-6.2963711,106.8006782,,,,,,,True,minimarket,indomaret
12145110305,node,Alfamart,shop,convenience,-6.1572873,106.7005979,,,,,,,True,minimarket,alfamart
12145110306,node,Indomaret,shop,convenience,-6.2605759,106.8638088,,,,,,,True,minimarket,indomaret
12145110601,node,Alfamart,shop,convenience,-6.2978516,106.8561895,,,,,,,True,minimarket,alfamart
12145110602,node,Indomaret,shop,convenience,-6.2934456,106.8555951,,,,,,,True,minimarket,indomaret
12157326131,node,Indomaret,shop,convenience,-6.2399258,106.79811,,,,,,Indomaret,True,minimarket,indomaret
12191854457,node,Indomaret Swadaya Pagelarang,shop,convenience,-6.3015888,106.9132091,"Jalan Pagelarang, Jakarta Timur, 13810",,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret swadaya pagelarang
12193136106,node,Indomaret SPBU Pusdiklat Depnaker,shop,convenience,-6.2855076,106.8793008,"Pertamina 34-13506 No.13, Jakarta Timur, 13560",+62211500280,https://www.klikindomaret.com,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret spbu pusdiklat depnaker
12212529320,node,Shell Select,shop,convenience,-6.2394902,106.819373,"Jalan Kapten Tendean, Jakarta Selatan, 12710",,,Mo-Su 06:00-22:00,,Shell Select,False,minimarket,shell select
12271466901,node,Alfamart Rawa Buaya,shop,convenience,-6.1558816,106.7310274,"Jalan Rawa Buaya, 11740",,https://empli.fi/alfamart,Mo-Su 07:00-22:00,,,True,minimarket,alfamart rawa buaya
12271514001,node,Alfamart Rawa Buaya 2,shop,convenience,-6.1572148,106.7309964,"Jl. Jembatan baru Jl. Rawa Buaya No.52, RT.3/RW.1, Rw. Buaya, Kecamatan Cengkareng, Jakarta Barat, 11740",,,,,,True,minimarket,alfamart rawa buaya 2
12271592301,node,Indomart Rawa Buaya,shop,convenience,-6.1577004,106.7310648,"Jl. Raya Buaya No.1 Rt. 09/01, RT.9/RW.1, Rw. Buaya, Kecamatan Cengkareng, Kota Jakarta Barat, 11740",,,,,,False,minimarket,indomart rawa buaya
12309280687,node,Haans Kurnia Motor,shop,supermarket,-6.3504468,106.9160994,,,,,,,False,minimarket,haans kurnia motor
12415139511,node,Indomaret,shop,convenience,-6.1326075,106.8058049,,,,,,Indomaret,True,minimarket,indomaret
12466977380,node,Indomaret,shop,general,-6.1274864,106.8083139,,,,,,,True,minimarket,indomaret
12467062173,node,Sesa Organic Store Grand Indonesia,shop,supermarket,-6.1958697,106.8206331,,,,,,,False,minimarket,sesa organic store grand indonesia
12467064019,node,Organic Paradise,shop,supermarket,-6.1125066,106.78083,,,,,,,False,minimarket,organic paradise
12467064586,node,Sesa Organic Market SCBD,shop,general,-6.2282777,106.8093109,,,,,,,False,minimarket,sesa organic market scbd
12467065088,node,Kitchen Organic,shop,general,-6.2460287,106.8142736,,,,,,,False,minimarket,kitchen organic
12467069802,node,NOW Market (Natural Organic Wholefoods),shop,general,-6.1965017,106.8284119,,,,,,,False,minimarket,now market (natural organic wholefoods)
12467069803,node,Toko Organika,shop,general,-6.2883024,106.8975677,,,,,,,False,minimarket,toko organika
12467081914,node,Michelle Organic Corner,shop,general,-6.189993,106.8249988,,,,,,,False,minimarket,michelle organic corner
12475351102,node,Indomaret,shop,convenience,-6.2045202,106.8249989,,,,,,Indomaret,True,minimarket,indomaret
12485121285,node,Indomaret,shop,convenience,-6.1636856,106.7409678,,,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
12485121286,node,Alfamart,shop,convenience,-6.1627652,106.7404834,,,,,,Alfamart,True,minimarket,alfamart
12569834884,node,Alfamart,shop,convenience,-6.2578876,106.8499543,,,,24/7,,Alfamart,True,minimarket,alfamart
12569834885,node,Alfamart,shop,convenience,-6.256319,106.8505765,,,,24/7,,Alfamart,True,minimarket,alfamart
12569834886,node,Indomaret,shop,convenience,-6.2569692,106.8509139,,,,,,Indomaret,True,minimarket,indomaret
12569834887,node,Alfamart,shop,convenience,-6.2572299,106.8526047,,,,,,Alfamart,True,minimarket,alfamart
12569834888,node,Indomaret,shop,convenience,-6.2574427,106.8526139,,,,,,Indomaret,True,minimarket,indomaret
12691004722,node,Toko Sembako,shop,supermarket,-6.2213369,106.8812058,Jalan Cipinang Jaya II E,,,,,,False,minimarket,toko sembako
12691360370,node,SiBersih Shoes Care - Pejaten,shop,supermarket,-6.2826901,106.8382522,"Jalan Salihara No.9A, South Jakarta, 12520",+6289507335894,https://sibersih.id,Mo-Su 09:00-22:00,,,False,minimarket,sibersih shoes care - pejaten
12691360371,node,SiBersih Shoes Care - Salemba,shop,supermarket,-6.193752,106.8563214,"Jalan Salemba Tengah No.78, Jakarta Pusat, 10440",+62895402936313,https://sibersih.id,Mo-Su 09:00-22:00,,,False,minimarket,sibersih shoes care - salemba
12691387010,node,SiBersih Shoes Care - Cipete,shop,supermarket,-6.2716565,106.8071922,"Jalan Asem II No.No 3b, South Jakarta, 12410",+62895401570410,https://sibersih.id,Mo-Su 09:00-22:00,,SiBersih Shoes Care,False,minimarket,sibersih shoes care - cipete
12713280502,node,Jakarta Fruit Market,shop,supermarket,-6.1926562,106.8407134,,,,,,,False,minimarket,jakarta fruit market
12713288401,node,FamilyMart,shop,convenience,-6.1914596,106.8428812,,,,,,FamilyMart,False,minimarket,familymart
12739080708,node,Pasar Senen,shop,supermarket,-6.1760684,106.8425247,,,,,,,False,minimarket,pasar senen
12809554202,node,Indomaret Iskandar muda,shop,convenience,-6.2509743,106.7813057,Jalan Sultan Iskandar Muda,,,Mo-Su 07:00-23:00,,Indomaret,True,minimarket,indomaret iskandar muda
12860563508,node,TVRI Mart,shop,convenience,-6.2131599,106.801944,,,,,,,False,minimarket,tvri mart
12860794941,node,Indomaret,shop,convenience,-6.2074369,106.7973734,,,,,,Indomaret,True,minimarket,indomaret
12860794942,node,Alfa Express,shop,convenience,-6.2076058,106.7973026,,,,,,Alfa Express,False,minimarket,alfa express
12885241657,node,Alfa Express Terminal Pulo Gebang,shop,convenience,-6.2111793,106.9522295,,,,,,,False,minimarket,alfa express terminal pulo gebang
12885241658,node,Indomaret Point Terminal Pulo Gebang,shop,convenience,-6.2115226,106.9524471,,,,,,,True,minimarket,indomaret point terminal pulo gebang
12885288905,node,Alfamart Terminal Pulo Gebang,shop,convenience,-6.2113996,106.952483,,,,,,,True,minimarket,alfamart terminal pulo gebang
12885289305,node,Alfamart,shop,convenience,-6.193241,106.8207325,,,,,,,True,minimarket,alfamart
12898417401,node,Pasar asem reges jakarta jual alat Deutz,shop,supermarket,-6.158356,106.8271602,,,,,,,False,minimarket,pasar asem reges jakarta jual alat deutz
12902389310,node,Alfamart,shop,convenience,-6.252512,106.7817986,Jalan Sultan Iskandar Muda,,,,,Alfamart,True,minimarket,alfamart
12902389311,node,Indomaret,shop,convenience,-6.2488059,106.7816833,Jalan Bungur II,,,,,Indomaret,True,minimarket,indomaret
12923201394,node,FamiSupa,shop,convenience,-6.2406831,106.7886369,,,,Mo-Su 06:00-12:00,,FamilyMart,False,minimarket,famisupa
12923201395,node,FamilyMart,shop,convenience,-6.2410717,106.7896836,,,,,,FamilyMart,False,minimarket,familymart
12923242509,node,ファミリーマート,shop,convenience,-6.2284539,106.7984095,,,,,,FamilyMart,False,minimarket,ファミリーマート
12923242519,node,Indomaret SPBU Hang Lekir,shop,convenience,-6.2288378,106.7973058,,,,Mo-Su 07:00-23:00,,Indomaret,True,minimarket,indomaret spbu hang lekir
12944959629,node,K3 Mart,shop,convenience,-6.2127687,106.8034025,,,,,,,False,minimarket,k3 mart
12967038702,node,Alfamart Pemuda,shop,convenience,-6.1937568,106.8949341,"Jalan Sunan Drajad No.63, 13220",,,,,,True,minimarket,alfamart pemuda
12967076201,node,Daily Supermarket Rawamangun,shop,supermarket,-6.1950131,106.8948299,"Jalan Sunan Drajad No.21, 13220",,http://foodhall.co.id,Mo-Su 07:00-22:00,,,False,minimarket,daily supermarket rawamangun
13011840732,node,FamilyMart,shop,convenience,-6.2252331,106.8339503,,,,,,FamilyMart,False,minimarket,familymart
13025951354,node,Toko Plastik Rasyid,shop,general,-6.3175892,106.9010436,,,,,,,False,minimarket,toko plastik rasyid
13026941671,node,Shell Select,shop,convenience,-6.176035,106.9561408,,,,,,,False,minimarket,shell select
13121428097,node,Alfamart,shop,convenience,-6.1374039,106.7881481,,,,,,,True,minimarket,alfamart
13122736768,node,Alfa Express,shop,convenience,-6.2130886,106.8997738,,,,,,Alfa Express,False,minimarket,alfa express
13146297575,node,Indomaret Point,shop,convenience,-6.1980433,106.8409951,,,,,,Indomaret,True,minimarket,indomaret point
13173990457,node,Indomaret,shop,convenience,-6.1867152,106.8223434,,,,,,Indomaret,True,minimarket,indomaret
13180084806,node,Lawson,shop,convenience,-6.2445457,106.8030613,,,,,,Lawson,True,minimarket,lawson
13184109443,node,FamilyMart,shop,convenience,-6.2935823,106.7948991,,,,,,FamilyMart,False,minimarket,familymart
13184109451,node,Indomaret,shop,convenience,-6.2931144,106.791945,,,,,,Indomaret,True,minimarket,indomaret
13195336001,node,FamilyMart,shop,convenience,-6.1833876,106.8265246,Jalan Kebon Sirih No.67-69,,,,,,False,minimarket,familymart
13195355902,node,FamilyMart,shop,convenience,-6.1846569,106.8292486,,,,Mo-Su 07:00-22:00,,,False,minimarket,familymart
13195356002,node,Alfamidi,shop,convenience,-6.185433,106.8293234,,,,Mo-Su 07:00-22:00,,,True,minimarket,alfamidi
13195356801,node,Circle K,shop,convenience,-6.1865611,106.8312008,,,,Mo-Su 06:00-23:00,,,True,minimarket,circle k
13195358401,node,Indomaret fresh,shop,convenience,-6.184904,106.8294562,Jalan Jaksa No.21-23,,,Mo-Su 07:00-22:00,,,True,minimarket,indomaret fresh
13197739502,node,Alfamart,shop,convenience,-6.1872515,106.8189148,,,,Mo-Su 07:00-22:00,,,True,minimarket,alfamart
13236434801,node,Alfamart,shop,convenience,-6.1780057,106.8148974,,,,Mo-Su 07:00-22:00,,Alfamart,True,minimarket,alfamart
13247890254,node,Alfamart,shop,convenience,-6.2361919,106.7478467,,,,,,Alfamart,True,minimarket,alfamart
13247890255,node,Indomaret,shop,convenience,-6.2361994,106.747517,,,,,,Indomaret,True,minimarket,indomaret
13247890264,node,Indomaret,shop,convenience,-6.2359891,106.751164,,,,24/7,,Indomaret,True,minimarket,indomaret
13247890265,node,Alfamart,shop,convenience,-6.2369543,106.7527116,,,,,,Alfamart,True,minimarket,alfamart
13290266903,node,Alfamart,shop,convenience,-6.1165111,106.7782009,,,,,,,True,minimarket,alfamart
13301318141,node,KMart,shop,convenience,-6.2440413,106.8023429,,,,,,,False,minimarket,kmart
13302187350,node,Warung,shop,supermarket,-6.2005285,106.8242289,,,,,,,False,minimarket,warung
13302187355,node,Alfamart,shop,convenience,-6.2021635,106.8240285,,,,,,,True,minimarket,alfamart
13392418202,node,Alfamart,shop,convenience,-6.2775775,106.8014016,Jalan Cipete Raya,,,,,,True,minimarket,alfamart
13406903856,node,Indomaret,shop,convenience,-6.2774533,106.7983342,,,,,,Indomaret,True,minimarket,indomaret
13408010101,node,Indomaret,shop,convenience,-6.1795767,106.8157434,,,,Mo-Su 07:00-23:00,,,True,minimarket,indomaret
13449348501,node,Lawson,shop,convenience,-6.163576,106.8323454,"Jalan Pintu Air Raya No.50, 10710",,,Mo-Su 07:00-22:00,,,True,minimarket,lawson
13520840740,node,Indomaret,shop,convenience,-6.1655623,106.9235574,,,,,,,True,minimarket,indomaret
13541311010,node,Indomaret,shop,convenience,-6.3395286,106.901401,,,,,,Indomaret,True,minimarket,indomaret
13545683301,node,Alfamart,shop,convenience,-6.240437,106.7886951,,,,Mo-Su 07:00-22:00,,,True,minimarket,alfamart
13588921001,node,Indomaret,shop,convenience,-6.1711322,106.8200695,,,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
13589405201,node,Indomaret,shop,convenience,-6.1162286,106.7786641,,,,,,,True,minimarket,indomaret
13589883601,node,Alfamart,shop,convenience,-6.0859161,106.7364373,,,,24/7,,,True,minimarket,alfamart
13599884001,node,Indomaret,shop,convenience,-6.090865,106.7426416,,,,Mo-Su 07:00-23:00,,,True,minimarket,indomaret
13603042869,node,Indomaret,shop,convenience,-6.1800012,106.7835387,"Jalan Tanjung Duren Raya No.16, Jakarta Barat, 11470",,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
13603042888,node,Nafil Nayla Albarokah,shop,general,-6.1795855,106.7854806,"Jalan Manggis IV No.45A, Jakarta Barat, 11470",,,24/7,,,False,minimarket,nafil nayla albarokah
13603042893,node,Warung Sembako Sayem,shop,general,-6.178477,106.7854743,"Jalan Manggis IV, Jakarta Barat, 11470",,,24/7,,,False,minimarket,warung sembako sayem
13603042899,node,Toko Plastik & Sembako 89,shop,general,-6.1782157,106.7852704,"Jalan Tanjung Duren Timur IV No.5, Jakarta Barat, 11470",,,Mo-Sa 06:00-18:00; Su 06:00-12:00,,,False,minimarket,toko plastik & sembako 89
13607393404,node,Indomaret,shop,convenience,-6.1751774,106.8075724,,,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
13607406102,node,FamilyMart,shop,convenience,-6.1787668,106.81249,,,,Mo-Su 07:00-22:00,,,False,minimarket,familymart
13607953793,node,MOMO mart,shop,convenience,-6.1840956,106.7835171,"Jalan Tanjung Duren Raya No.29F, Jakarta Barat, 11470",+6282267777464,,Mo-Su 07:00-22:00,,,False,minimarket,momo mart
13609855574,node,Warung Adella Madura,shop,convenience,-6.1741549,106.7837525,"Jalan Tanjung Duren Raya No.57, Jakarta Barat, 11470",,,,,,False,minimarket,warung adella madura
13612479599,node,Warung Sembako Nuril Madura,shop,convenience,-6.1736893,106.7826669,"Jalan Tanjung Duren Barat I No.9, Jakarta Barat, 11470",,,,,,False,minimarket,warung sembako nuril madura
13618344280,node,Indomaret,shop,convenience,-6.1720328,106.7829081,"Jalan Tanjung Duren Utara IV No.3, Jakarta Barat, 11470",,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
13623188343,node,Warung,shop,convenience,-6.1739377,106.7839962,"Jalan Tanjung Duren Raya No.52, Jakarta Barat, 11470",,,,,,False,minimarket,warung
13623545757,node,SENTRAL 2 AIR,shop,general,-6.1268485,106.7050275,"Jalan Raya Citra Garden 3 No.A1 No 8, Jakarta Barat, 11830",+6282111919898,,Mo-Sa 07:30-17:30,,,False,minimarket,sentral 2 air
13626678796,node,Indomaret,shop,convenience,-6.3460322,106.8027978,,,,,,Indomaret,True,minimarket,indomaret
13626678797,node,FamilyMart,shop,convenience,-6.3461152,106.8027666,,,,,,FamilyMart,False,minimarket,familymart
13636170181,node,Indomaret,shop,convenience,-6.1614926,106.7819299,,,,"Mo-Su,PH 07:30-22:00",,Indomaret,True,minimarket,indomaret
13636171115,node,Alfamart,shop,convenience,-6.1615744,106.7845859,,,,Mo-Su 07:30-22:00,,Alfamart,True,minimarket,alfamart
13636192961,node,Alfamart,shop,convenience,-6.1601611,106.7854667,,,,Mo-Su 07:30-22:00,,Alfamart,True,minimarket,alfamart
9165414,relation,Istana Pasar Baru,shop,mall,-6.1639695,106.8328626,"Jalan Pintu Air Raya No.58-64, DKI Jakarta, 12150",+62 21 380 6511,,,,,False,minimarket,istana pasar baru
17448024,relation,Epiwalk Rasuna Epicentrum,shop,mall,-6.2174845,106.8350349,"Jalan Hajjah R. Rasuna Said, DKI Jakarta, 12940","+62 21 2994 1199, +62 21 2994 1198",,,,,False,minimarket,epiwalk rasuna epicentrum
34334670,way,WTC Mangga Dua,shop,mall,-6.1333785,106.830513,"Jl. Mangga Dua Raya No. 8, Jakarta Utara, DKI Jakarta","+62 21 3001 8888, +62 21 3001 8887",www.wtcm2.com,,,,False,minimarket,wtc mangga dua
48036723,way,Senayan City,shop,mall,-6.2273513,106.7971729,"Jl. Asia Afrika Lot 19, Senayan Jakarta Pusat, DKI Jakarta","+62 21 7237 979, +62 21 7233 399",,Mo-Su 10:00-22:00,,,False,minimarket,senayan city
83489551,way,Pondok Indah Mall 1,shop,mall,-6.2653355,106.7845822,"Jalan Pondok Indah Blok II-B Pondok Indah, Jakarta Selatan, 12310",+62 21 7506750;+62 21 7506969,,,,,False,minimarket,pondok indah mall 1
83489722,way,Pondok Indah Mall 2,shop,mall,-6.2656565,106.7828373,"Jl. Metro Pondok Indah No.Blok III B, South Jakarta, 12310",+62 21 7506750,,Mo-Su 10:00-22:00,,,False,minimarket,pondok indah mall 2
97550317,way,Sarinah,shop,mall,-6.187701,106.8237788,"Jalan M.H. Thamrin No.11, 10310",,,,,,False,minimarket,sarinah
99362081,way,Artha Gading Mall,shop,mall,-6.1457703,106.8921461,"Jalan Boulevard Artha Gading Selatan, Kelapa Gading No.1, Jakarta Utara, 14240","+62 21 4585 8180, +62 21 4585 8182",https://www.arthagading.com/,Mo-Su 10:00-22:00,,,False,minimarket,artha gading mall
