osm_id,osm_type,name,category,subcategory,latitude,longitude,alamat,phone,website,opening_hours,cuisine,brand,is_minimarket_brand,tipe_fasilitas,name_lower
6951438485,node,Metro,amenity,cafe,-6.2010732,106.8223529,,,,,coffee_shop,,False,restoran,metro
6951439392,node,KFC,amenity,fast_food,-6.2238642,106.8268109,,,,,chicken,KFC,False,restoran,kfc
6953818790,node,Arkamaya Kitchen,amenity,restaurant,-6.2023481,106.800845,,,,,indonesian,,False,restoran,arkamaya kitchen
6953819385,node,Starbucks,amenity,cafe,-6.190581,106.7977491,,,,,coffee_shop,Starbucks,False,restoran,starbucks
6953819387,node,Dapur Kuring,amenity,restaurant,-6.2000587,106.799354,,,,,indonesian,,False,restoran,dapur kuring
6953845585,node,J.Co,amenity,fast_food,-6.2201155,106.8140492,,,,,donut;coffee_shop,J.Co Donuts',False,restoran,j.co
6954187586,node,Fat Wang,amenity,restaurant,-6.2295186,106.8277872,,,,Mo-Fr 07:30-20:30; Sa-Su 07:30-18:30,chinese,,False,restoran,fat wang
6954192885,node,"Nasi Uduk ""Emak"" Guru Mughni",amenity,restaurant,-6.229616,106.8219259,,,,Mo-Fr 11:00-00:00,indonesian,,False,restoran,"nasi uduk ""emak"" guru mughni"
6954192985,node,Kalture,amenity,restaurant,-6.2296179,106.8276956,,,,11:30-22:00,indian,,False,restoran,kalture
6954442486,node,La Posta,amenity,restaurant,-6.2080583,106.8188186,,,,,argentinian,,False,restoran,la posta
6954590186,node,Waki,amenity,restaurant,-6.2012262,106.8223197,,,,,japanese,,False,restoran,waki
6956379285,node,Tanoniha Coffee Shelter,amenity,cafe,-6.230363,106.8215947,,+62 812-8830-371,,Mo-Fr 08:00-22:00; Sa 10:00-22:00; Su closed,,,False,restoran,tanoniha coffee shelter
6956700686,node,Keep On,amenity,cafe,-6.1876679,106.7770461,,,,"Mo-Su 09:00-22:00; Sa,Su 09:00-23:00",coffee_shop,,False,restoran,keep on
6975747168,node,Kedai Kopi Kulo,amenity,cafe,-6.20228,106.7823934,"Jalan Anggrek Cakra No.1B, Jakarta Barat",+62 878-6897-6658,,Mo-Su 09:00-21:30,coffee_shop,,False,restoran,kedai kopi kulo
6986036259,node,Caldera Fried Chicken - Palmerah,amenity,fast_food,-6.2041736,106.7929719,,+62 899-2013-577,,Mo-Su 10:00-22:00,chicken,,False,restoran,caldera fried chicken - palmerah
6986036260,node,Paradise Kitchen Chinese Food,amenity,restaurant,-6.2005303,106.7875031,"Jalan KH. Taisir No.9, Jakarta Barat",+62 878-2060-2355,https://www.instagram.com/paradisekitchen.id/,Mo-Su 10:00-21:00; PH 10:00-21:00,chinese,,False,restoran,paradise kitchen chinese food
6986036261,node,Pom Pom Thai Tea Pakembangan - Palmerah,amenity,cafe,-6.2041587,106.7930008,,+62 898-5061-294,,Mo-Su 10:00-22:00,,,False,restoran,pom pom thai tea pakembangan - palmerah
6991209088,node,Warung Bohai,amenity,restaurant,-6.2018122,106.7811084,,,,,indonesian,,False,restoran,warung bohai
6991209089,node,"Masakan Khas Manado ""Rasa Sayange""",amenity,restaurant,-6.2018065,106.7811415,,,,,indonesian,,False,restoran,"masakan khas manado ""rasa sayange"""
6991209090,node,Paradise Kitchen Chinese Food,amenity,restaurant,-6.201892,106.785156,"Jalan U No.6, Jakarta Barat",+62 878-8909-0359,https://www.instagram.com/paradisekitchen.id/,Mo-Su 10:00-21:30; PH 10:00-21:30,chinese,,False,restoran,paradise kitchen chinese food
6991209091,node,"Bakso, Bakwan Malang & Mie Ayam Mangkok ""Mas Bagol""",amenity,restaurant,-6.2018179,106.7810099,,,,,indonesian;noodles,,False,restoran,"bakso, bakwan malang & mie ayam mangkok ""mas bagol"""
6991209092,node,Poochajang,amenity,restaurant,-6.2007861,106.7826846,,,,,korean,,False,restoran,poochajang
6998379929,node,HAUS!,amenity,cafe,-6.2007732,106.785052,,,,Mo-Su 10:00-22:00,,HAUS!,False,restoran,haus!
7005532018,node,Today Fried Chicken,amenity,restaurant,-6.2006183,106.7845822,,,,,,,False,restoran,today fried chicken
7005532019,node,Kebab Turki 76,amenity,restaurant,-6.2008138,106.7845053,,,,,,,False,restoran,kebab turki 76
7005532020,node,Chicken Inc,amenity,restaurant,-6.2008515,106.7840106,,,,,,,False,restoran,chicken inc
7005532022,node,Warung Steak 76,amenity,restaurant,-6.200813,106.7845271,"Jalan KH. Syahdan No.16A, Jakarta Barat, 11480",+62 812-1326-932,,Mo-Su 10:00-23:00,,,False,restoran,warung steak 76
7005532024,node,TamTam Thai Tea,amenity,cafe,-6.200849,106.7840356,,+62 857-7054-4414,,Mo-Su 10:30-22:00,,TamTam Thai Tea,False,restoran,tamtam thai tea
7005537027,node,Chokat,amenity,cafe,-6.2007569,106.7837507,,,,,,,False,restoran,chokat
7005537028,node,Sate Taichan Tempong Ayam,amenity,restaurant,-6.200759,106.7836877,,,,,,,False,restoran,sate taichan tempong ayam
7005537029,node,Kopi Bae,amenity,cafe,-6.2007574,106.7836224,,,,,,,False,restoran,kopi bae
7005537030,node,Kopi Pak Budi,amenity,cafe,-6.2007463,106.7838354,,,,,,,False,restoran,kopi pak budi
7005537031,node,Food Court Pisang Ijo,amenity,food_court,-6.200855,106.784891,,,,,,,False,restoran,food court pisang ijo
7005537032,node,Waroeng Western,amenity,restaurant,-6.2007565,106.7837145,,,,,,,False,restoran,waroeng western
7005537033,node,Sans Express,amenity,cafe,-6.2007817,106.7849644,Jalan KH. Syahdan No.18D,+62 812-9349-7719,,Mo-Sa 08:00-22:00; Su 09:00-22:00,,,False,restoran,sans express
7007101426,node,Mie Aceh Mantul,amenity,restaurant,-6.2046685,106.7828805,"Jalan Rawa Belong No.23, Jakarta Barat",+62 813-8178-8486,,24/7,indonesian;noodles;seafood,,False,restoran,mie aceh mantul
7007101428,node,Sogogi Shabu,amenity,restaurant,-6.1739759,106.7801545,"Jalan Tanjung Duren Barat I No.1, Jakarta Barat, 11470",,https://sogogi.id/,Mo-Su 12:00-22:00,korean;beef,,False,restoran,sogogi shabu
7007101429,node,De Geprek - Ayam Gepuk vs Ayam Geprek,amenity,restaurant,-6.2046199,106.7828802,"Jalan Rawa Belong No.23, Jakarta Barat",+62 811-1923-572,,24/7,indonesian;chicken,De Geprek,False,restoran,de geprek - ayam gepuk vs ayam geprek
7016005094,node,Bakmi A'loi,amenity,restaurant,-6.1764285,106.7878292,,,,,noodle,,False,restoran,bakmi a'loi
7018702552,node,Waroeng Mie Aceh Bang Iwan,amenity,restaurant,-6.2012129,106.7827193,,,,24/7,indonesian;noodles,,False,restoran,waroeng mie aceh bang iwan
7018702554,node,Hula,amenity,cafe,-6.2012798,106.7825369,,,,,coffee_shop,,False,restoran,hula
7018702555,node,"Kebab Turki ""Baba Rayyan""",amenity,restaurant,-6.2012552,106.7826397,,,,,,,False,restoran,"kebab turki ""baba rayyan"""
7025063196,node,Ayam Keprabon Express,amenity,restaurant,-6.2022773,106.78234,,+62 813-1888-5517,,Mo-Su 10:00-20:30,,,False,restoran,ayam keprabon express
7034787029,node,Khao Khao Urban Thai - Neo Soho,amenity,restaurant,-6.1749643,106.790419,"Jalan Letjen S. Parman No.28, Jakarta Barat",+62 859-2115-7840,https://www.instagram.com/khaokhaothai/,Mo-Su 10:00-22:00,thai,Khao Khao Urban Thai,False,restoran,khao khao urban thai - neo soho
7037622749,node,CoffeeNyaa,amenity,cafe,-6.2025945,106.7832276,Jalan U Raya No.22,+62 819-9978-2656,https://www.instagram.com/coffee.nyaa/,Mo-Sa 10:00-22:00,coffee_shop,,False,restoran,coffeenyaa
7050781146,node,Warteg Putrabahari,amenity,restaurant,-6.2023001,106.7832706,,,,,,,False,restoran,warteg putrabahari
7050781147,node,Rocky Rooster,amenity,fast_food,-6.2025469,106.7832388,,,,,,Rocky Rooster,False,restoran,rocky rooster
7050781148,node,Ciz N' Chic,amenity,restaurant,-6.2024674,106.783226,"Jalan U Raya No.33, Jakarta Barat",+62 821-2214-2933,,Mo-Su 09:00-22:00,chicken,,False,restoran,ciz n' chic
7050781152,node,King Pansit,amenity,restaurant,-6.2021196,106.7834102,"Jalan U Raya No.2, Jakarta Barat, 11480",+62 819-831-829,,Mo-Su 10:00-21:00,,,False,restoran,king pansit
7055864756,node,Warteg Indrajaya Bahar,amenity,restaurant,-6.1949624,106.7877296,,,,,,,False,restoran,warteg indrajaya bahar
7055864757,node,Oldwest Coffee,amenity,cafe,-6.1945381,106.7874925,,,,,coffee_shop,,False,restoran,oldwest coffee
7055864761,node,Sans,amenity,cafe,-6.1944112,106.7872472,,,,,,,False,restoran,sans
7055864762,node,Rumah Makan Sari Raos,amenity,restaurant,-6.19464,106.7876893,,,,24/7,indonesian,,False,restoran,rumah makan sari raos
7055864763,node,Washilah,amenity,restaurant,-6.1946862,106.7875869,,,,,indonesian,,False,restoran,washilah
7055864765,node,Rumah Makan Masakan Padang Selamat,amenity,restaurant,-6.1941381,106.7866099,,,,,indonesian,,False,restoran,rumah makan masakan padang selamat
7055864767,node,Kantin Sartika,amenity,restaurant,-6.1944201,106.7872802,,,,,,,False,restoran,kantin sartika
7055864768,node,KD,amenity,restaurant,-6.1947386,106.7876837,,,,,indonesian,,False,restoran,kd
7057450418,node,Ayam & Bebek Kremes Kriuuuk,amenity,restaurant,-6.1972334,106.8174151,"Jalan Thamrin Boulevard, Jakarta Pusat",+62 21-2993-2539,,Mo-Su 10:00-22:00,indonesian;chicken,Ayam & Bebek Kremes,False,restoran,ayam & bebek kremes kriuuuk
7057450419,node,Cafe 99,amenity,cafe,-6.1975468,106.8174118,,,,,,,False,restoran,cafe 99
7057450425,node,Fore Coffee,amenity,cafe,-6.1977928,106.8174673,,,,,,,False,restoran,fore coffee
7057450426,node,Dapur Cianjur - Thamrin Residences,amenity,restaurant,-6.1971015,106.8174182,,,,,indonesian,Dapur Cianjur,False,restoran,dapur cianjur - thamrin residences
7057450427,node,PHD (Pizza Hut Delivery),amenity,restaurant,-6.1969925,106.8174213,,,,,,,False,restoran,phd (pizza hut delivery)
7062772493,node,Kuali,amenity,restaurant,-6.2005009,106.7865626,,+62 21-5323-971,,Mo-Sa 10:00-21:00,indonesian;chicken;japanese,,False,restoran,kuali
7065528785,node,Sushi Tei,amenity,restaurant,-6.2276722,106.7976222,,,https://www.sushitei.co.id/,Mo-Su 10:00-22:00,sushi,,False,restoran,sushi tei
7070977057,node,Bumbu Desa,amenity,restaurant,-6.1946348,106.8392244,,,,,,,False,restoran,bumbu desa
7071019999,node,Iceberg,amenity,restaurant,-6.1944716,106.839265,Jl Cikini Raya No.70,,,,,,False,restoran,iceberg
7071022693,node,Eat Well & Coffee,amenity,cafe,-6.1916202,106.8387506,,,,,,,False,restoran,eat well & coffee
7071023435,node,Lapau Nasi Jaya,amenity,fast_food,-6.1911205,106.8361475,,,,,,,False,restoran,lapau nasi jaya
7071027079,node,Al Jazeerah,amenity,restaurant,-6.1929245,106.8401853,Jl. Raden Saleh No.58,+62-21-3146108,,,,,False,restoran,al jazeerah
7074216608,node,Kantin Asta Karya,amenity,restaurant,-6.2006991,106.7857108,,,,,indonesian,,False,restoran,kantin asta karya
7074216610,node,Rumah Makan Putra Minang,amenity,restaurant,-6.200754,106.7854641,,,,,indonesian,,False,restoran,rumah makan putra minang
7074216613,node,Kedai Malacca,amenity,cafe,-6.2007803,106.7830134,,,,,,,False,restoran,kedai malacca
7074216615,node,Bakwan Malang Trotoar,amenity,restaurant,-6.2022642,106.7821006,,,,,,,False,restoran,bakwan malang trotoar
7074216617,node,Arah Kopi,amenity,cafe,-6.2007639,106.7852382,,,,,,,False,restoran,arah kopi
7074216619,node,Kopi Gawe,amenity,cafe,-6.2009919,106.7824992,,,,,,,False,restoran,kopi gawe
7074216620,node,Ayam Gubrak,amenity,restaurant,-6.2007847,106.7849294,,,,,indonesian;chicken,,False,restoran,ayam gubrak
7074216621,node,Tahu Kriuk Yes,amenity,restaurant,-6.2008233,106.7829285,,,,,,,False,restoran,tahu kriuk yes
7074216622,node,Warung Makan Restu,amenity,restaurant,-6.2007005,106.785688,,,,,indonesian,,False,restoran,warung makan restu
7074216624,node,Warteg Mamoka Bahari,amenity,restaurant,-6.2007711,106.7834033,,,,,indonesian,,False,restoran,warteg mamoka bahari
7074216625,node,Warteg Sederhana,amenity,restaurant,-6.2006761,106.785954,,,,,indonesian,,False,restoran,warteg sederhana
7074244004,node,Sticky Fingers,amenity,restaurant,-6.2019167,106.7805113,,,,,,,False,restoran,sticky fingers
7074244006,node,Omon's Corner,amenity,restaurant,-6.201909,106.7806085,,,,,,,False,restoran,omon's corner
7083910516,node,Cecemuwe Cafe & Space,amenity,cafe,-6.2360907,106.7933692,"Jalan Hang Jebat IX No.6, DKI Jakarta, 12120",+6281283388128,,Mo-Su 08:00-21:00,,,False,restoran,cecemuwe cafe & space
7092494031,node,Warung Lugu,amenity,restaurant,-6.2037289,106.7828344,,+62 21 22538662,,Mo-Su 09:00-23:00,indonesian;chicken,,False,restoran,warung lugu
7092494032,node,Lugu Kopi,amenity,cafe,-6.2036877,106.7828334,,+62 21 22538662,,Mo-Su 09:00-23:00,coffee_shop,,False,restoran,lugu kopi
7097153163,node,Kopi Uti,amenity,cafe,-6.1931635,106.803974,,,,,coffee_shop,,False,restoran,kopi uti
7097153164,node,Kantin Karyawan RS. Pelni,amenity,restaurant,-6.1930939,106.8039748,Jalan Aipda K. S. Tubun No.92-94,,,,indonesian,,False,restoran,kantin karyawan rs. pelni
7099542117,node,Dapur Indonesia Warung Desa,amenity,restaurant,-6.1862886,106.8250475,Jalan H. Agus Salim No.46,+612131927839,,Mo-Su 11:00-00:00,indonesian,,False,restoran,dapur indonesia warung desa
7100605599,node,Bakwan Malang 99,amenity,restaurant,-6.1494903,106.8210609,,,,,,,False,restoran,bakwan malang 99
7101348215,node,Pop Up Beer Bat after 20:00 on street,amenity,bar,-6.1490779,106.8219169,,,,,,,False,restoran,pop up beer bat after 20:00 on street
7106630955,node,Baso Malang Oasis,amenity,restaurant,-6.1932605,106.8047137,,,,,indonesian,,False,restoran,baso malang oasis
7117636212,node,Padang Merdeka,amenity,restaurant,-6.1359732,106.8140146,,,,,indonesian,,False,restoran,padang merdeka
7123810736,node,Waroeng Western,amenity,restaurant,-6.1999118,106.7869034,"Jalan KH. Cholil No.121, Jakarta Barat",+62 877-8000-0103,,Mo-Su 08:30-21:30,indonesian;chicken;fish_and_chips,Waroeng Western,False,restoran,waroeng western
7123810737,node,8 Spices,amenity,restaurant,-6.2001792,106.7840479,,+6287878428990,,,indonesian;chicken,,False,restoran,8 spices
7123810738,node,Cafe Anthony,amenity,restaurant,-6.2001768,106.7841228,"Jalan Keluarga No.37z, Jakarta Barat, 11480",+62 859-4635-1266,,Mo-Su 07:00-21:00,indonesian;chicken,,False,restoran,cafe anthony
7123810739,node,Kedai 89 Chinese Food,amenity,restaurant,-6.2002525,106.784095,"Jalan Keluarga No.31, Jakarta Barat, 11480",+62 878-8837-4896,,Mo-Su 10:00-21:00,chinese,,False,restoran,kedai 89 chinese food
7123810740,node,Warung Makan Indomie (Warmindo),amenity,restaurant,-6.2002523,106.7838749,,,,,noodle,,False,restoran,warung makan indomie (warmindo)
7123810741,node,Enjoy Rice Bowl,amenity,restaurant,-6.2002485,106.7839453,,,,,indonesian;chicken,,False,restoran,enjoy rice bowl
7132191084,node,Ayam Goreng Kalasan & Nasi Goreng Pak Indra,amenity,restaurant,-6.2004949,106.7836045,,+62 821-2144-9008,,Mo-Su 08:00-21:00,indonesian;chicken,Ayam Goreng Kalasan & Nasi Goreng Pak Indra,False,restoran,ayam goreng kalasan & nasi goreng pak indra
7132232786,node,Bakso 18,amenity,restaurant,-6.2007634,106.7834954,,,,,,,False,restoran,bakso 18
7132232789,node,Kedai Babah,amenity,restaurant,-6.2001591,106.7836054,,,,,,,False,restoran,kedai babah
7132232791,node,Semestha,amenity,restaurant,-6.2001579,106.7835747,,+62 812-9664-2238,,,indonesian,,False,restoran,semestha
7132232792,node,Mom Mom Yam,amenity,fast_food,-6.2001694,106.7838266,,+62 878-6297-3626,,Mo-Su 10:30-22:30,chicken,,False,restoran,mom mom yam
7132232793,node,Haro Coffee,amenity,cafe,-6.2004804,106.782708,"Jalan Raya Kebon Seruk No.11, Jakarta Barat",+62 878-2269-8699,,Mo-Su 09:00-22:00,coffee_shop,,False,restoran,haro coffee
7132232794,node,Lick Cup,amenity,ice_cream,-6.2005898,106.7835085,,,,,,,False,restoran,lick cup
7132232796,node,Tam Tam Kitchen,amenity,restaurant,-6.200281,106.7834917,"Jalan Keluarga No.39A, Jakarta Barat, 11480",+62 818-0822-0038,,,,,False,restoran,tam tam kitchen
7132232797,node,Y2K,amenity,cafe,-6.2008061,106.7828567,,,,,coffee_shop,,False,restoran,y2k
7132232799,node,Warung Kemuning,amenity,restaurant,-6.2005716,106.7836004,,,,,,,False,restoran,warung kemuning
7132232800,node,Ayam Klenger,amenity,restaurant,-6.2002419,106.7836256,,,,,indonesian;chicken,,False,restoran,ayam klenger
7133351949,node,What's Up Cafe,amenity,restaurant,-6.2006153,106.7824551,,,,,,What's Up Cafe,False,restoran,what's up cafe
7133587336,node,Oku Tei,amenity,restaurant,-6.2019135,106.7805623,,,,,,,False,restoran,oku tei
7155594189,node,GrabKitchen,amenity,food_court,-6.1738998,106.7833218,,,,,,,False,restoran,grabkitchen
7171044973,node,Boba Zilla,amenity,cafe,-6.2016426,106.7828635,,,,24/7,,,False,restoran,boba zilla
7171044974,node,Soto Mie Bogor 7 Sodara Kang Ade,amenity,restaurant,-6.2030368,106.7827774,,,,,noodle,,False,restoran,soto mie bogor 7 sodara kang ade
7171044975,node,Bakmi DKI,amenity,restaurant,-6.2065278,106.7830897,,,,,noodle,,False,restoran,bakmi dki
7171044977,node,Soto Bude Boyolali,amenity,restaurant,-6.206632,106.7830904,,,,,indonesian,,False,restoran,soto bude boyolali
7171044978,node,Mie Ayam Edy,amenity,restaurant,-6.202443,106.7826912,,,,,noodle,,False,restoran,mie ayam edy
7171044979,node,Makaroni Sange Ekuador,amenity,restaurant,-6.206632,106.7830356,,,,,,,False,restoran,makaroni sange ekuador
7173963010,node,Rumah Maem,amenity,restaurant,-6.203418,106.7827958,,+62 821-2362-2397,,,,,False,restoran,rumah maem
7178451816,node,Lokal,amenity,cafe,-6.2651006,106.7846936,,,,,,,False,restoran,lokal
7178451818,node,Hop Hop,amenity,cafe,-6.2660907,106.7843295,,,,Mo-Su 10:00-22:00,,,False,restoran,hop hop
7182835024,node,Soto Mie Bogor,amenity,restaurant,-6.168939,106.7782706,,,,,,,False,restoran,soto mie bogor
7182835025,node,Bubur Aguan Bangka,amenity,restaurant,-6.1688769,106.7781569,,,,,,,False,restoran,bubur aguan bangka
7182835026,node,Mie Keriting Siantar HH,amenity,restaurant,-6.1688742,106.77827,,+62 812-9391-8258,,,,,False,restoran,mie keriting siantar hh
7185719597,node,Ayam Kalasan & Nasi Goreng Pak Indra,amenity,restaurant,-6.2022841,106.7818671,,+62 877-8887-4058,,,,,False,restoran,ayam kalasan & nasi goreng pak indra
7185719601,node,Warteg Bude,amenity,restaurant,-6.2023313,106.7814882,,,,,,,False,restoran,warteg bude
7185719602,node,Kantin Lorong Jaya,amenity,restaurant,-6.2023324,106.7815637,,+62 878-8512-2272,,,,,False,restoran,kantin lorong jaya
7185719603,node,Warteg Bahari Marimas,amenity,restaurant,-6.202329,106.7816011,,,,,,,False,restoran,warteg bahari marimas
7185719604,node,Bigbab,amenity,restaurant,-6.2019112,106.7805858,,,,,,,False,restoran,bigbab
7185719605,node,Kreasi Kopi Nusantara,amenity,cafe,-6.2014334,106.7825461,,,,Mo-Su 09:00-23:00,,,False,restoran,kreasi kopi nusantara
7185719607,node,Kopi Lain Hati,amenity,cafe,-6.2022937,106.7818994,,,,,,,False,restoran,kopi lain hati
7185719609,node,The Ayam Geprek,amenity,restaurant,-6.202285,106.7818523,,,,,,,False,restoran,the ayam geprek
7189001702,node,Shihlin,amenity,restaurant,-6.2007885,106.7848291,,,,,,,False,restoran,shihlin
7189151111,node,Warkop Kang Mamat,amenity,cafe,-6.2076579,106.7900855,,,,,,,False,restoran,warkop kang mamat
7189151113,node,Come & Eat,amenity,restaurant,-6.2024826,106.7802989,,,,,chinese,,False,restoran,come & eat
7189151117,node,Warung Bu Dewi,amenity,restaurant,-6.2079612,106.7897654,,,,,,,False,restoran,warung bu dewi
7189151120,node,Kopi Bae,amenity,cafe,-6.2053208,106.7830258,,,,,,,False,restoran,kopi bae
7189151125,node,Rumah Makan Bang Muri,amenity,restaurant,-6.2053679,106.7830249,,,,,,,False,restoran,rumah makan bang muri
7189892722,node,Warteg Prapatan,amenity,restaurant,-6.1891675,106.8017439,,,,,,,False,restoran,warteg prapatan
7189892724,node,Soto Mie Bogor,amenity,restaurant,-6.1859082,106.7984288,,,,,,,False,restoran,soto mie bogor
7189892726,node,Janji Jiwa,amenity,cafe,-6.1892501,106.7996772,,,,,coffee_shop,Janji Jiwa,False,restoran,janji jiwa
7189892729,node,Mie Ayam D&R,amenity,restaurant,-6.18593,106.7974106,,,,,,,False,restoran,mie ayam d&r
7189892731,node,Kiu Seafood,amenity,restaurant,-6.1897323,106.7915352,,,,,seafood,,False,restoran,kiu seafood
7189892732,node,Saoeng Kita,amenity,restaurant,-6.1739573,106.7811529,"Jalan Tanjung Duren Barat I No.33, Jakarta Barat, 11470",+622122561577,,Mo-Su 10:00-22:00,indonesian,,False,restoran,saoeng kita
7189892733,node,Warteg Andong,amenity,restaurant,-6.1861159,106.8014687,,,,,,,False,restoran,warteg andong
7189892735,node,Warung Tegar 77,amenity,restaurant,-6.1859278,106.7975561,,,,,,,False,restoran,warung tegar 77
7192372440,node,Es Podeng,amenity,ice_cream,-6.2062985,106.8075597,,,,,,,False,restoran,es podeng
7192372441,node,Nasi Gudeg Bu A’am,amenity,restaurant,-6.2060988,106.8077178,,,,,,,False,restoran,nasi gudeg bu a’am
7196702709,node,Mama Malaha,amenity,restaurant,-6.2660386,106.784718,,,,,,,False,restoran,mama malaha
7196702715,node,A&W,amenity,restaurant,-6.2211267,106.8334766,Jalan Hajjah R. Rasuna Said,,,,,,False,restoran,a&w
7196702716,node,Fook Yew,amenity,restaurant,-6.2452375,106.7838518,,,,,chinese,,False,restoran,fook yew
7196702718,node,TORICO,amenity,restaurant,-6.2212041,106.8333991,Jalan Hajjah R. Rasuna Said,,,,,,False,restoran,torico
7199182446,node,Kiri Desu,amenity,cafe,-6.2211326,106.8333089,,,,,,,False,restoran,kiri desu
7199182447,node,Bakmi GM,amenity,restaurant,-6.2214878,106.8334062,,,,,noodles;indonesian,,False,restoran,bakmi gm
7199182448,node,Fore Coffee,amenity,cafe,-6.2214736,106.8335048,Jalan Hajjah R. Rasuna Said,,,,,,False,restoran,fore coffee
7199182450,node,Xi Bo Ba,amenity,cafe,-6.2204066,106.832938,Jalan Hajjah R. Rasuna Said,,,,,,False,restoran,xi bo ba
7204895493,node,Pawon,amenity,restaurant,-6.1689525,106.7785906,,,,,,,False,restoran,pawon
7204895496,node,Abi Kebab,amenity,restaurant,-6.1690801,106.7784369,,,,,,,False,restoran,abi kebab
7207094720,node,Nasi Soto Ayam Semarang,amenity,restaurant,-6.1736112,106.783033,,+62 859-5933-3750,,Mo-Su 06:30-23:00,indonesian,,False,restoran,nasi soto ayam semarang
7207094721,node,Ayam Bebek Angsa,amenity,restaurant,-6.1736721,106.7830348,,,,,,,False,restoran,ayam bebek angsa
7232112714,node,Ketoprak & Bubur Ayam Bang Rudy,amenity,restaurant,-6.2023858,106.7828063,,,,,,,False,restoran,ketoprak & bubur ayam bang rudy
7232112717,node,Nasi Bebek Khas Madura Mama Tikha,amenity,restaurant,-6.2004844,106.7825676,,,,,,,False,restoran,nasi bebek khas madura mama tikha
7232112718,node,Barapi,amenity,restaurant,-6.206246,106.7830633,,,,,,,False,restoran,barapi
7236273873,node,Tarjo Corner,amenity,restaurant,-6.1933361,106.7823197,,,,,,,False,restoran,tarjo corner
7238342250,node,RM Siang Malam,amenity,restaurant,-6.2017364,106.7884454,,,,24/7,,,False,restoran,rm siang malam
7246570539,node,Hakuya,amenity,restaurant,-6.201915,106.7805442,,,,,japanese,,False,restoran,hakuya
7248698484,node,Tiga Anak Bawang,amenity,restaurant,-6.1949018,106.7822205,,,,,,,False,restoran,tiga anak bawang
7248876489,node,Waroeng Orang Indonesia (WOI),amenity,restaurant,-6.1998799,106.7823843,,,,,indonesian,,False,restoran,waroeng orang indonesia (woi)
7254254110,node,VIN+,amenity,bar,-6.2248624,106.8012176,,,,,,,False,restoran,vin+
7254254112,node,Prohibition Asia,amenity,bar,-6.224726,106.8014475,,,,,,,False,restoran,prohibition asia
7254254113,node,En Dining,amenity,restaurant,-6.2269034,106.7980075,,,,,,,False,restoran,en dining
7265253327,node,Habib Kebab,amenity,restaurant,-6.1938543,106.7864321,,,,,,,False,restoran,habib kebab
7280501994,node,McDonald's,amenity,fast_food,-6.2491623,106.8258034,,,,24/7,burger,McDonald's,False,restoran,mcdonald's
7287137372,node,Bakmi Ayam Keriting 46,amenity,restaurant,-6.2024511,106.7802905,,,,,,,False,restoran,bakmi ayam keriting 46
7293408895,node,Warung Kemuning,amenity,restaurant,-6.2022722,106.7828259,,,,,,,False,restoran,warung kemuning
7297125723,node,KFC,amenity,fast_food,-6.2544322,106.8270332,,,,,chicken,KFC,False,restoran,kfc
7305193830,node,CFC,amenity,restaurant,-6.1762187,106.8306059,,,,,chicken,California Fried Chicken,False,restoran,cfc
7314295444,node,HokBen,amenity,fast_food,-6.1772726,106.8309629,,,,,japanese,HokBen,False,restoran,hokben
7315487506,node,Kinokawa,amenity,restaurant,-6.227422,106.8095434,,,,,japanese,,False,restoran,kinokawa
7315487507,node,Mr. Park,amenity,restaurant,-6.2286459,106.8093207,,,,,korean,,False,restoran,mr. park
7332916262,node,Baskin-Robbins,amenity,ice_cream,-6.2912442,106.7995946,,,,,ice_cream,Baskin-Robbins,False,restoran,baskin-robbins
7332916263,node,AW,amenity,fast_food,-6.2916005,106.7999882,,,,,,,False,restoran,aw
7332916264,node,Social Affair,amenity,restaurant,-6.2915424,106.8003688,,,,,indonesian,,False,restoran,social affair
7332916265,node,Genki Sushi,amenity,restaurant,-6.2916664,106.8004467,,,,,sushi,,False,restoran,genki sushi
7332916266,node,Holy Cow!,amenity,restaurant,-6.2915192,106.8007117,,,,,grill;bbq,,False,restoran,holy cow!
7333022672,node,Sushi Tei,amenity,restaurant,-6.2667013,106.7831293,,,,,sushi,,False,restoran,sushi tei
7333022674,node,Genki Sushi,amenity,restaurant,-6.2654748,106.7824212,,,,,sushi,,False,restoran,genki sushi
7333022682,node,Sour Sally,amenity,ice_cream,-6.2673185,106.7841137,,,,,,,False,restoran,sour sally
7333022683,node,Ya Kun Kaya Toast,amenity,cafe,-6.2666493,106.7841325,,,,,coffee_shop,Ya Kun Kaya Toast,False,restoran,ya kun kaya toast
7333022684,node,Nanny's Pavillon,amenity,restaurant,-6.2672545,106.7839903,,,,,,,False,restoran,nanny's pavillon
7412889378,node,Holycow Steakhouse,amenity,restaurant,-6.1045901,106.7400966,,,,,,,False,restoran,holycow steakhouse
7412889379,node,Sate Babi Johan,amenity,restaurant,-6.1048941,106.7411319,,,,,,,False,restoran,sate babi johan
7412930304,node,UNION,amenity,restaurant,-6.1094732,106.7401864,,,,,,,False,restoran,union
7412930305,node,Shihlin,amenity,restaurant,-6.1096598,106.7403849,,,,,,,False,restoran,shihlin
7412930306,node,Toby's Estate,amenity,cafe,-6.1092545,106.7399853,,,,,,,False,restoran,toby's estate
7412930307,node,Social Affair,amenity,cafe,-6.1089291,106.7402133,,,,,,,False,restoran,social affair
